,CustomerID,genero,esEstudiante,casado,tieneHijos,numeroCursosInscritos,antiguidad,haUsadoElServicioBasico,usaServicioBasicoRegularmente,tipoDeUsuario,usaServicioPlataRegularmente,usaServicioOroRegularmente,haPagadoContenidoIndividual,haContactoASoporte,usaTabletParaAcceder,usaMovilParaAcceder,tipoDeContrato,pagoDigital,metodoDePago,cargosMensuales,cargosAccumulados,usuarioPerdido
5590,0487-VVUVK,Masculino,0,Sí,Sí,6,25,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Pago en tienda,19.15,477.6,0
5591,7228-OMTPN,Masculino,0,No,No,1,4,Sí,No,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,88.45,370.65,1
5592,5063-IUOKK,Masculino,0,No,No,4,13,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,19.75,265.75,0
5593,4508-OEBEY,Masculino,0,Sí,No,3,31,Sí,No,Plata,Sí,No tiene acceso,Sí,Sí,No,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,75.5,2424.45,0
5594,0027-KWYKW,Feminino,0,Sí,Sí,6,23,Sí,Sí,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,83.75,1849.95,0
5595,2308-STERM,Feminino,0,No,No,1,2,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,19.4,61.05,0
5596,5982-XMDEX,Feminino,0,No,No,7,65,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),26.5,1698.55,0
5597,6284-AHOOQ,Masculino,1,No,No,6,22,Sí,Sí,Oro,No,No,No,Sí,Sí,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),90.5,1910.6,1
5598,6051-PTVNS,Feminino,0,Sí,Sí,9,55,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Tarjeta de credito (Domeciliado,19.15,998.1,0
5599,2344-JMOGN,Masculino,0,Sí,No,3,9,Sí,No,Oro,No,Sí,Sí,Sí,Sí,No,Mensual,Sí,Pago en tienda,94.85,890.6,1
5600,3799-ISUZQ,Masculino,0,Sí,Sí,2,7,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),69.95,529.5,1
5601,2877-VDUER,Feminino,0,Sí,Sí,4,35,No,No,Plata,No,No tiene acceso,No,Sí,Sí,No,Trimestral,No,Pago en tienda,40.9,1383.6,0
5602,9152-AMKAK,Masculino,0,No,No,2,6,Sí,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Pago en tienda,80.25,493.4,0
5603,1794-HBQTJ,Feminino,0,No,No,1,1,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,48.6,48.6,1
5604,9432-VOFYX,Masculino,0,No,No,5,17,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,70.8,1207.0,0
5605,8049-WJCLQ,Masculino,0,Sí,Sí,3,10,Sí,No,Plata,No,No tiene acceso,Sí,No,Sí,No,Mensual,No,Pago en tienda,60.2,563.5,0
5606,6586-PSJOX,Masculino,0,No,Sí,4,15,Sí,No,Plata,No,No tiene acceso,Sí,Sí,No,No,Trimestral,No,Tarjeta de credito (Domeciliado,55.2,864.55,0
5607,2460-FPSYH,Feminino,1,No,No,5,40,No,No,Plata,Sí,No tiene acceso,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,55.8,2109.35,1
5608,9705-ZJBCG,Feminino,0,Sí,Sí,4,13,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Trimestral,No,Transferencia Bancaria (Domiciliado),54.15,701.05,0
5609,4818-DRBQT,Masculino,0,Sí,No,2,29,Sí,Sí,Oro,No,Sí,No,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),80.15,2265.25,1
5610,1320-HTRDR,Feminino,0,No,No,1,3,Sí,Sí,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,75.5,220.6,1
5611,6847-KJLTS,Feminino,1,Sí,No,9,58,Sí,Sí,Oro,No,No,No,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),100.4,5749.8,0
5612,9670-BPNXF,Feminino,0,No,No,6,45,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,62.55,2796.45,0
5613,3913-FCUUW,Feminino,0,Sí,Sí,10,72,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),70.45,5165.7,0
5614,3301-VKTGC,Masculino,0,Sí,Sí,8,68,Sí,Sí,Oro,Sí,Sí,No,No,No,No,Trimestral,Sí,Transferencia Bancaria (Domiciliado),85.5,5696.6,0
5615,1493-AMTIE,Masculino,0,No,No,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),20.2,20.2,1
5616,9555-SAHUZ,Feminino,0,Sí,Sí,5,38,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria,54.5,2076.05,0
5617,0816-TSPHQ,Masculino,0,No,No,1,2,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.75,44.2,0
5618,9932-WBWIK,Masculino,0,No,No,3,11,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.35,215.25,0
5619,4619-EVPHY,Feminino,1,Sí,No,5,20,Sí,No,Oro,No,No,No,No,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),91.0,1859.5,0
5620,5286-YHCVC,Masculino,0,Sí,No,14,72,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),104.8,7470.1,0
5621,6424-ELEYH,Feminino,0,Sí,No,1,3,Sí,Sí,Oro,No,No,No,No,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,74.75,229.5,1
5622,4391-RESHN,Masculino,0,No,No,6,23,Sí,Sí,Oro,No,No,Sí,Sí,Sí,Sí,Mensual,Sí,Pago en tienda,104.05,2470.1,1
5623,9115-YQHGA,Masculino,0,No,No,5,40,Sí,No,Plata,No,No tiene acceso,No,Sí,No,No,Mensual,Sí,Transferencia Bancaria,51.1,2092.9,0
5624,4462-CYWMH,Masculino,1,Sí,No,10,62,Sí,Sí,Oro,No,Sí,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),89.8,5629.55,0
5625,8963-MQVYN,Feminino,0,No,Sí,6,22,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria,20.55,469.85,0
5626,2458-EOMRE,Feminino,0,No,No,3,11,Sí,No,Plata,Sí,No tiene acceso,Sí,No,No,Sí,Mensual,No,Transferencia Bancaria (Domiciliado),64.05,733.95,0
5627,9334-GWGOW,Masculino,1,Sí,No,2,7,Sí,Sí,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,74.85,485.25,0
5628,6821-BUXUX,Feminino,0,No,No,4,13,Sí,Sí,Oro,Sí,Sí,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,96.65,1244.5,1
5629,5028-HTLJB,Masculino,1,No,No,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.05,20.05,1
5630,9801-GDWGV,Feminino,0,No,No,5,39,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,103.45,3994.45,1
5631,6542-LWGXJ,Masculino,0,Sí,No,1,3,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,25.0,78.25,0
5632,5567-GZKQY,Masculino,0,No,No,9,58,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Tarjeta de credito (Domeciliado,20.3,1131.5,0
5633,1222-LRYKO,Masculino,0,No,Sí,2,6,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,26.35,184.05,0
5634,2320-JRSDE,Feminino,0,Sí,Sí,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria,19.9,19.9,1
5635,2087-QAREY,Feminino,0,Sí,No,6,22,Sí,No,Plata,No,No tiene acceso,Sí,No,No,No,Mensual,Sí,Pago en tienda,54.7,1178.75,0
5636,0601-WZHJF,Masculino,0,Sí,No,4,14,No,No,Plata,No,No tiene acceso,No,No,Sí,Sí,Mensual,No,Transferencia Bancaria,46.35,667.7,1
5637,4423-JWZJN,Masculino,0,Sí,Sí,7,64,Sí,Sí,Oro,No,No,Sí,No,No,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,90.25,5629.15,0
5638,5143-WMWOG,Masculino,0,No,No,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Transferencia Bancaria,19.95,19.95,1
5639,6490-FGZAT,Masculino,0,No,No,2,6,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.65,109.3,0
5640,5393-RXQSZ,Masculino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,No,Sí,Mensual,No,Transferencia Bancaria,79.6,79.6,1
5641,7452-FOLON,Masculino,0,No,Sí,5,39,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria (Domiciliado),25.45,958.45,0
5642,2320-TZRRH,Feminino,0,No,No,5,20,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,19.5,403.15,0
5643,0231-LXVAP,Masculino,0,No,No,1,1,Sí,No,Oro,No,No,No,Sí,No,No,Mensual,Sí,Transferencia Bancaria,75.9,75.9,1
5644,9444-JTXHZ,Masculino,0,Sí,No,1,1,Sí,No,Oro,No,No,Sí,No,No,No,Mensual,No,Transferencia Bancaria,76.2,76.2,1
5645,4942-VZZOM,Masculino,0,Sí,No,7,64,Sí,Sí,Plata,Sí,No tiene acceso,No,No,Sí,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,66.15,4392.5,0
5646,5510-BOIUJ,Masculino,0,No,Sí,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,19.25,19.25,1
5647,7502-BNYGS,Feminino,0,Sí,No,6,46,Sí,No,Plata,No,No tiene acceso,No,No,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,69.1,3168.0,0
5648,4291-HYEBC,Feminino,1,Sí,Sí,2,28,No,No,Plata,No,No tiene acceso,No,No,No,Sí,Trimestral,Sí,Transferencia Bancaria,39.1,1096.6,0
5649,6147-CBCRA,Feminino,0,Sí,No,3,33,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.05,669.45,0
5650,6047-SUHPR,Masculino,0,Sí,Sí,5,39,Sí,No,Plata,Sí,No tiene acceso,Sí,No,No,No,Trimestral,No,Transferencia Bancaria,59.8,2343.85,0
5651,4471-KXAUH,Feminino,0,Sí,No,6,42,Sí,Sí,Oro,No,No,Sí,Sí,No,No,Mensual,Sí,Transferencia Bancaria,84.3,3588.4,1
5652,9752-ZNQUT,Feminino,0,No,No,1,1,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,48.6,48.6,0
5653,7638-QVMVY,Feminino,0,No,No,2,7,Sí,No,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,79.0,522.95,1
5654,1576-PFZIW,Masculino,1,Sí,No,8,70,Sí,No,Oro,Sí,Sí,Sí,No,Sí,Sí,Anual,No,Tarjeta de credito (Domeciliado,105.35,7511.9,0
5655,5666-MBJPT,Masculino,0,No,No,7,65,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),25.1,1725.0,0
5656,7312-XSBAT,Masculino,0,No,No,1,1,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria,49.75,49.75,0
5657,3096-GKWEB,Masculino,0,Sí,No,5,18,Sí,Sí,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,94.75,1691.9,0
5658,2371-JQHZZ,Masculino,0,Sí,No,6,24,Sí,Sí,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,93.0,2248.05,0
5659,0674-GCDXG,Masculino,0,No,No,7,63,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,No,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),71.9,4479.2,0
5660,1121-QSIVB,Feminino,0,No,Sí,6,44,Sí,Sí,Plata,No,No tiene acceso,No,No,Sí,Sí,Trimestral,Sí,Pago en tienda,77.55,3471.1,0
5661,4396-KLSEH,Masculino,0,No,No,1,4,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria,19.85,63.0,0
5662,3244-DCJWY,Feminino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,70.25,70.25,1
5663,2824-MYYBN,Feminino,0,Sí,Sí,4,37,Sí,Sí,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,95.25,3314.15,0
5664,0875-CABNR,Feminino,1,No,No,3,10,Sí,No,Oro,No,No,Sí,No,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,84.6,865.55,1
5665,6345-HOVES,Masculino,0,No,No,4,34,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),25.05,852.7,0
5666,8318-LCNBW,Masculino,0,Sí,No,4,35,No,No,Plata,Sí,No tiene acceso,Sí,No,Sí,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,53.15,1930.9,0
5667,6469-QJKZW,Feminino,0,Sí,No,1,4,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Transferencia Bancaria,20.15,91.4,0
5668,0147-ESWWR,Feminino,1,Sí,No,5,39,Sí,Sí,Oro,No,No,No,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,101.25,3949.15,0
5669,1217-VASWC,Masculino,1,Sí,No,6,43,Sí,No,Oro,No,Sí,Sí,No,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),100.55,4304.0,0
5670,7812-FZHPE,Feminino,0,Sí,Sí,5,17,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,24.1,409.9,1
5671,6370-ZVHDV,Feminino,0,Sí,No,10,61,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),25.3,1554.9,0
5672,5915-DGNVC,Feminino,0,Sí,No,7,49,Sí,Sí,Plata,Sí,No tiene acceso,Sí,No,No,Sí,Trimestral,No,Transferencia Bancaria,71.8,3472.05,0
5673,6260-XLACS,Masculino,0,No,No,1,4,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,19.7,117.8,0
5674,3566-CAAYU,Feminino,0,Sí,Sí,7,64,No,No,Plata,No,No tiene acceso,Sí,Sí,No,Sí,Anual,No,Transferencia Bancaria,49.85,3210.35,0
5675,4983-CCWMC,Masculino,0,No,No,1,3,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Pago en tienda,69.6,207.4,0
5676,9103-CXVOK,Masculino,0,Sí,Sí,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Transferencia Bancaria,19.75,19.75,0
5677,2896-TBNBE,Masculino,0,Sí,No,5,40,Sí,No,Oro,No,Sí,Sí,No,No,No,Trimestral,No,Transferencia Bancaria,80.8,3132.75,0
5678,4797-AXPXK,Feminino,0,No,Sí,1,1,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Mensual,Sí,Transferencia Bancaria,60.0,60.0,1
5679,5229-PRWKT,Masculino,0,No,No,2,8,Sí,Sí,Oro,No,No,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria,86.55,649.65,1
5680,6982-UQZLY,Feminino,1,Sí,No,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Pago en tienda,20.85,20.85,1
5681,2522-WLNSF,Feminino,1,Sí,No,4,34,Sí,No,Plata,No,No tiene acceso,Sí,Sí,Sí,No,Trimestral,No,Transferencia Bancaria (Domiciliado),64.2,2106.3,0
5682,3841-CONLJ,Feminino,0,Sí,No,1,1,No,No,Plata,No,No tiene acceso,No,No,No,Sí,Mensual,No,Transferencia Bancaria,35.0,35.0,0
5683,5057-LCOUI,Feminino,0,No,No,5,39,No,No,Plata,No,No tiene acceso,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,50.75,2011.4,1
5684,0193-ESZXP,Feminino,1,Sí,No,9,58,Sí,No,Oro,Sí,Sí,No,Sí,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,105.5,6205.5,1
5685,4475-NVTLU,Masculino,0,Sí,Sí,6,45,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria,19.2,903.7,0
5686,4369-HTUIF,Masculino,1,No,No,2,6,Sí,No,Oro,Sí,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),85.15,503.6,1
5687,9386-LDCZR,Masculino,0,No,No,6,43,Sí,No,Oro,Sí,Sí,Sí,Sí,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,90.65,3882.3,0
5688,9585-KKMFD,Masculino,0,Sí,Sí,5,41,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Pago en tienda,20.0,879.8,0
5689,5399-ZIMKF,Masculino,0,No,No,2,5,Sí,No,Oro,No,Sí,No,No,No,No,Mensual,Sí,Transferencia Bancaria,74.65,383.65,0
5690,0336-KXKFK,Masculino,0,No,No,14,72,No,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,61.2,4390.25,0
5691,5619-XZZKR,Masculino,0,No,No,1,4,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,19.95,68.2,0
5692,3948-FVVRP,Masculino,0,Sí,Sí,3,9,Sí,No,Plata,No,No tiene acceso,No,Sí,No,No,Mensual,No,Pago en tienda,54.8,452.8,0
5693,5327-XOKKY,Masculino,1,Sí,No,10,72,Sí,Sí,Plata,No,No tiene acceso,Sí,No,Sí,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,73.45,5329.0,0
5694,0983-TATYJ,Feminino,0,Sí,No,3,33,Sí,No,Plata,No,No tiene acceso,No,Sí,No,No,Trimestral,Sí,Pago en tienda,51.45,1758.9,0
5695,1813-JYWTO,Feminino,0,Sí,No,15,72,Sí,Sí,Oro,Sí,No,No,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),80.45,5737.6,0
5696,0156-FVPTA,Masculino,0,Sí,No,6,22,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Mensual,Sí,Transferencia Bancaria,54.2,1152.7,1
5697,1984-FCOWB,Feminino,0,Sí,No,8,70,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Trimestral,Sí,Transferencia Bancaria,109.5,7674.55,1
5698,0654-HMSHN,Masculino,0,Sí,Sí,6,21,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,No,Transferencia Bancaria,104.4,2157.95,1
5699,6719-OXYBR,Masculino,0,No,No,4,15,Sí,No,Oro,No,No,Sí,No,Sí,No,Mensual,No,Transferencia Bancaria,85.3,1219.85,0
5700,3312-ZWLGF,Masculino,1,Sí,No,2,29,Sí,Sí,Oro,No,No,No,Sí,No,No,Mensual,Sí,Transferencia Bancaria,79.3,2414.55,0
5701,6476-YHMGA,Feminino,0,Sí,Sí,4,15,Sí,No,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Mensual,No,Transferencia Bancaria (Domiciliado),76.5,1155.6,0
5702,5287-QWLKY,Masculino,1,Sí,Sí,8,71,Sí,Sí,Oro,Sí,Sí,No,No,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,105.1,7548.1,1
5703,0795-XCCTE,Masculino,1,No,No,11,72,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),25.4,1809.35,0
5704,0168-XZKBB,Feminino,0,Sí,No,5,19,Sí,Sí,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,86.85,1564.4,0
5705,3785-NRHYR,Masculino,0,No,No,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,19.65,19.65,0
5706,5196-SGOAK,Feminino,0,No,No,1,1,Sí,No,Oro,No,Sí,No,No,No,No,Mensual,Sí,Transferencia Bancaria,75.7,75.7,1
5707,4537-DKTAL,Feminino,0,No,No,1,2,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria,45.55,84.4,0
5708,7072-MBHEV,Feminino,1,Sí,Sí,3,11,Sí,Sí,Oro,No,No,Sí,No,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,78.1,864.85,0
5709,5602-BVFMK,Feminino,0,No,No,3,12,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,19.3,228.75,0
5710,6297-NOOPG,Feminino,0,Sí,No,8,70,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria,110.5,7752.05,0
5711,1891-UAWWU,Feminino,1,Sí,No,5,20,Sí,Sí,Oro,No,No,Sí,No,Sí,No,Mensual,No,Transferencia Bancaria,90.8,1951.0,1
5712,8204-TIFGJ,Feminino,0,No,No,6,23,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),20.3,470.6,0
5713,8050-DVOJX,Masculino,1,No,No,7,49,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,No,Sí,Anual,No,Tarjeta de credito (Domeciliado,81.35,4060.9,0
5714,6108-OQZDQ,Feminino,0,Sí,Sí,1,4,Sí,Sí,Oro,No,Sí,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,97.95,384.5,1
5715,0363-QJVFX,Masculino,0,No,No,3,32,Sí,Sí,Oro,Sí,Sí,No,Sí,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,108.15,3432.9,1
5716,8903-XEBGX,Masculino,0,No,Sí,1,2,Sí,No,Plata,No,No tiene acceso,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria,55.3,108.65,0
5717,8169-SAEJD,Masculino,1,Sí,No,8,69,No,No,Plata,Sí,No tiene acceso,No,No,Sí,Sí,Anual,No,Tarjeta de credito (Domeciliado,56.55,3952.65,0
5718,9840-DVNDC,Masculino,0,No,No,2,6,Sí,No,Oro,No,No,No,No,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,80.5,463.05,1
5719,1089-XZWHH,Feminino,0,Sí,Sí,6,24,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Pago en tienda,19.7,494.05,0
5720,2325-WINES,Feminino,0,No,No,3,32,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,104.05,3416.85,0
5721,6064-ZATLR,Feminino,0,No,No,2,27,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),52.85,1498.65,0
5722,3096-JRDSO,Feminino,1,Sí,No,2,27,Sí,Sí,Oro,Sí,No,No,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),104.3,2867.75,1
5723,7824-PANSQ,Masculino,0,No,No,9,58,Sí,Sí,Oro,No,No,No,Sí,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),80.65,4807.35,0
5724,8042-JVNFH,Masculino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Pago en tienda,71.35,71.35,1
5725,9648-BCHKM,Feminino,0,Sí,Sí,5,18,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Tarjeta de credito (Domeciliado,24.65,471.35,0
5726,2888-ADFAO,Feminino,0,Sí,Sí,7,47,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),21.3,1041.8,0
5727,8707-HOEDG,Feminino,0,Sí,Sí,8,70,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria,110.2,7689.8,0
5728,3374-LXDEV,Feminino,0,No,No,4,13,Sí,Sí,Oro,No,Sí,Sí,Sí,No,No,Mensual,No,Transferencia Bancaria,89.4,1132.35,1
5729,4072-IPYLT,Feminino,0,Sí,Sí,4,36,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,No,Tarjeta de credito (Domeciliado,51.05,1815.0,0
5730,7167-PCEYD,Masculino,0,No,No,7,67,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Pago en tienda,19.8,1311.3,0
5731,4936-YPJNK,Feminino,0,No,No,3,10,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Pago en tienda,19.9,199.45,0
